Date, Water Level, Humidity (%), Tempurature (F)
2017-Aug-18 17:00:13, 98.0, 67.0, 77.0
2017-Aug-18 17:15:13, 99.0, 67.0, 77.0
2017-Aug-18 17:30:13, 98.0, 68.0, 77.0
2017-Aug-18 17:45:13, 101.0, 69.0, 77.0
2017-Aug-18 18:00:13, 99.0, 70.0, 77.0
2017-Aug-18 18:15:13, 99.0, 72.0, 77.0
2017-Aug-18 18:30:13, 100.0, 73.0, 77.0
2017-Aug-18 18:45:13, 99.0, 74.0, 77.0
2017-Aug-18 19:00:13, 102.0, 74.0, 75.2
2017-Aug-18 19:15:13, 117.0, 75.0, 75.2
2017-Aug-18 19:30:13, 114.0, 75.0, 75.2
2017-Aug-18 19:45:13, 106.0, 74.0, 75.2
2017-Aug-18 20:00:13, 104.0, 74.0, 75.2
2017-Aug-18 20:15:13, 102.0, 74.0, 75.2
2017-Aug-18 20:30:13, 101.0, 72.0, 75.2
2017-Aug-18 20:45:15, 99.0, 72.0, 75.2
2017-Aug-18 21:00:13, 98.0, 72.0, 75.2
2017-Aug-18 21:15:13, 96.0, 72.0, 73.4
2017-Aug-18 21:30:13, 96.0, 72.0, 73.4
2017-Aug-18 21:45:13, 106.0, 72.0, 73.4
2017-Aug-18 22:00:13, 97.0, 72.0, 73.4
2017-Aug-18 22:15:13, 120.0, 72.0, 73.4
2017-Aug-18 22:30:13, 122.0, 72.0, 73.4
2017-Aug-18 22:45:13, 106.0, 72.0, 73.4
2017-Aug-18 23:00:13, 99.0, 72.0, 73.4
2017-Aug-18 23:15:13, 96.0, 72.0, 73.4
2017-Aug-18 23:30:13, 95.0, 72.0, 73.4
2017-Aug-18 23:45:13, 94.0, 73.0, 71.6
2017-Aug-19 00:00:13, 93.0, 73.0, 71.6
2017-Aug-19 00:15:13, 91.0, 73.0, 71.6
2017-Aug-19 00:30:13, 90.0, 73.0, 71.6
2017-Aug-19 00:45:13, 89.0, 73.0, 71.6
2017-Aug-19 01:00:13, 87.0, 74.0, 71.6
2017-Aug-19 01:15:13, 86.0, 74.0, 71.6
2017-Aug-19 01:30:13, 101.0, 74.0, 69.8
2017-Aug-19 01:45:13, 92.0, 74.0, 69.8
2017-Aug-19 02:00:13, 89.0, 74.0, 69.8
2017-Aug-19 02:15:13, 87.0, 74.0, 69.8
2017-Aug-19 02:30:13, 85.0, 74.0, 69.8
2017-Aug-19 02:45:13, 84.0, 73.0, 69.8
2017-Aug-19 03:00:13, 83.0, 74.0, 69.8
2017-Aug-19 03:15:13, 82.0, 76.0, 68.0
2017-Aug-19 03:30:13, 81.0, 76.0, 68.0
2017-Aug-19 03:45:13, 80.0, 76.0, 68.0
2017-Aug-19 04:00:13, 79.0, 76.0, 68.0
2017-Aug-19 04:15:13, 80.0, 76.0, 68.0
2017-Aug-19 04:30:13, 79.0, 76.0, 68.0
2017-Aug-19 04:45:13, 79.0, 76.0, 68.0
2017-Aug-19 05:00:13, 77.0, 76.0, 68.0
2017-Aug-19 05:15:13, 77.0, 76.0, 68.0
2017-Aug-19 05:30:13, 76.0, 76.0, 68.0
2017-Aug-19 05:45:13, 75.0, 79.0, 66.2
2017-Aug-19 06:00:13, 78.0, 79.0, 66.2
2017-Aug-19 06:15:13, 76.0, 77.0, 66.2
2017-Aug-19 06:30:13, 77.0, 79.0, 66.2
2017-Aug-19 06:45:13, 76.0, 79.0, 66.2
2017-Aug-19 07:00:13, 75.0, 79.0, 66.2
2017-Aug-19 07:15:13, 76.0, 80.0, 66.2
2017-Aug-19 07:30:13, 74.0, 80.0, 66.2
2017-Aug-19 07:45:13, 74.0, 81.0, 66.2
2017-Aug-19 08:00:13, 72.0, 81.0, 66.2
2017-Aug-19 08:15:13, 72.0, 83.0, 66.2
2017-Aug-19 08:30:13, 73.0, 85.0, 66.2
2017-Aug-19 08:45:13, 74.0, 86.0, 66.2
2017-Aug-19 09:00:13, 74.0, 86.0, 66.2
2017-Aug-19 09:15:15, 74.0, 88.0, 66.2
2017-Aug-19 09:30:13, 73.0, 86.0, 66.2
2017-Aug-19 09:45:13, 77.0, 86.0, 66.2
2017-Aug-19 10:00:13, 75.0, 86.0, 66.2
2017-Aug-19 10:15:13, 74.0, 85.0, 68.0
2017-Aug-19 10:30:13, 74.0, 84.0, 68.0
2017-Aug-19 10:45:13, 90.0, 83.0, 68.0
2017-Aug-19 11:00:13, 92.0, 83.0, 68.0
2017-Aug-19 11:15:16, 88.0, 81.0, 68.0
2017-Aug-19 11:30:13, 85.0, 81.0, 68.0
2017-Aug-19 11:45:13, 81.0, 80.0, 69.8
2017-Aug-19 12:00:13, 80.0, 81.0, 68.0
2017-Aug-19 12:15:13, 81.0, 80.0, 69.8
2017-Aug-19 12:30:13, 82.0, 79.0, 69.8
2017-Aug-19 12:45:13, 82.0, 76.0, 69.8
2017-Aug-19 13:00:12, 79.0, 75.0, 69.8
2017-Aug-19 13:15:13, 79.0, 74.0, 69.8
2017-Aug-19 13:30:13, 79.0, 75.0, 71.6
2017-Aug-19 13:45:13, 99.0, 73.0, 71.6
2017-Aug-19 14:00:13, 101.0, 73.0, 71.6
2017-Aug-19 14:15:13, 104.0, 73.0, 71.6
2017-Aug-19 14:30:13, 107.0, 73.0, 71.6
2017-Aug-19 14:45:13, 107.0, 72.0, 71.6
2017-Aug-19 15:00:13, 104.0, 74.0, 71.6
2017-Aug-19 15:15:13, 105.0, 75.0, 71.6
2017-Aug-19 15:30:13, 101.0, 80.0, 69.8
2017-Aug-19 15:45:13, 100.0, 80.0, 69.8
2017-Aug-19 16:00:13, 96.0, 82.0, 71.6
2017-Aug-19 16:15:13, 94.0, 82.0, 69.8
2017-Aug-19 16:30:13, 92.0, 82.0, 69.8
2017-Aug-19 16:45:12, 91.0, 82.0, 69.8
2017-Aug-19 17:00:13, 87.0, 80.0, 71.6
2017-Aug-19 17:15:13, 87.0, 78.0, 71.6
2017-Aug-19 17:30:13, 88.0, 75.0, 71.6
2017-Aug-19 17:45:13, 87.0, 75.0, 71.6
2017-Aug-19 18:00:13, 87.0, 75.0, 71.6
2017-Aug-19 18:15:13, 85.0, 74.0, 71.6
2017-Aug-19 18:30:13, 86.0, 74.0, 71.6
2017-Aug-19 18:45:13, 85.0, 73.0, 69.8
2017-Aug-19 19:00:13, 85.0, 73.0, 69.8
2017-Aug-19 19:15:13, 86.0, 74.0, 69.8
2017-Aug-19 19:30:13, 84.0, 74.0, 69.8
2017-Aug-19 19:45:13, 84.0, 74.0, 69.8
2017-Aug-19 20:00:13, 84.0, 73.0, 69.8
2017-Aug-19 20:15:13, 83.0, 73.0, 69.8
2017-Aug-19 20:30:13, 82.0, 73.0, 69.8
2017-Aug-19 20:45:13, 83.0, 73.0, 69.8
2017-Aug-19 21:00:13, 80.0, 73.0, 69.8
2017-Aug-19 21:15:13, 80.0, 73.0, 69.8
2017-Aug-19 21:30:13, 80.0, 73.0, 69.8
2017-Aug-19 21:45:13, 78.0, 73.0, 69.8
2017-Aug-19 22:00:13, 79.0, 73.0, 69.8
2017-Aug-19 22:15:13, 78.0, 73.0, 69.8
2017-Aug-19 22:30:12, 77.0, 74.0, 68.0
2017-Aug-19 22:45:13, 77.0, 74.0, 68.0
2017-Aug-19 23:00:13, 77.0, 74.0, 68.0
2017-Aug-19 23:15:13, 77.0, 74.0, 68.0
2017-Aug-19 23:30:13, 75.0, 74.0, 68.0
2017-Aug-19 23:45:13, 75.0, 74.0, 68.0
2017-Aug-20 00:00:13, 74.0, 74.0, 68.0
2017-Aug-20 00:15:13, 74.0, 74.0, 68.0
2017-Aug-20 00:30:13, 72.0, 73.0, 68.0
2017-Aug-20 00:45:13, 71.0, 74.0, 68.0
2017-Aug-20 01:00:13, 71.0, 74.0, 68.0
2017-Aug-20 01:15:13, 71.0, 74.0, 68.0
2017-Aug-20 01:30:13, 71.0, 73.0, 68.0
2017-Aug-20 01:45:13, 70.0, 74.0, 66.2
2017-Aug-20 02:00:13, 70.0, 74.0, 66.2
2017-Aug-20 02:15:13, 68.0, 74.0, 66.2
2017-Aug-20 02:30:13, 68.0, 75.0, 66.2
2017-Aug-20 02:45:13, 67.0, 73.0, 66.2
2017-Aug-20 03:00:13, 65.0, 73.0, 66.2
2017-Aug-20 03:15:13, 65.0, 73.0, 66.2
2017-Aug-20 03:30:13, 64.0, 74.0, 64.4
2017-Aug-20 03:45:13, 62.0, 74.0, 64.4
2017-Aug-20 04:00:13, 61.0, 74.0, 64.4
2017-Aug-20 04:15:13, 61.0, 75.0, 64.4
2017-Aug-20 04:30:13, 61.0, 75.0, 64.4
2017-Aug-20 04:45:13, 60.0, 75.0, 64.4
2017-Aug-20 05:00:13, 59.0, 75.0, 64.4
2017-Aug-20 05:15:13, 59.0, 74.0, 64.4
2017-Aug-20 05:30:18, 59.0, 75.0, 62.6
2017-Aug-20 05:45:13, 57.0, 75.0, 62.6
2017-Aug-20 06:00:13, 56.0, 76.0, 62.6
2017-Aug-20 06:15:13, 55.0, 76.0, 62.6
2017-Aug-20 06:30:13, 56.0, 77.0, 62.6
2017-Aug-20 06:45:13, 58.0, 76.0, 62.6
2017-Aug-20 07:00:13, 58.0, 76.0, 62.6
2017-Aug-20 07:15:13, 59.0, 77.0, 62.6
2017-Aug-20 07:30:12, 59.0, 77.0, 62.6
2017-Aug-20 07:45:13, 59.0, 77.0, 62.6
2017-Aug-20 08:00:13, 60.0, 78.0, 62.6
2017-Aug-20 08:15:13, 58.0, 80.0, 62.6
2017-Aug-20 08:30:13, 63.0, 81.0, 62.6
2017-Aug-20 08:45:13, 63.0, 81.0, 62.6
2017-Aug-20 09:00:13, 63.0, 82.0, 62.6
2017-Aug-20 09:15:13, 64.0, 84.0, 62.6
2017-Aug-20 09:30:13, 64.0, 87.0, 62.6
2017-Aug-20 09:45:15, 66.0, 87.0, 62.6
2017-Aug-20 10:00:13, 66.0, 87.0, 62.6
2017-Aug-20 10:15:13, 66.0, 87.0, 62.6
2017-Aug-20 10:30:12, 67.0, 86.0, 64.4
2017-Aug-20 10:45:13, 68.0, 85.0, 64.4
2017-Aug-20 11:00:13, 67.0, 83.0, 66.2
2017-Aug-20 11:15:13, 69.0, 80.0, 66.2
2017-Aug-20 11:30:13, 69.0, 81.0, 66.2
2017-Aug-20 11:45:13, 70.0, 80.0, 68.0
2017-Aug-20 12:00:13, 72.0, 80.0, 68.0
2017-Aug-20 12:15:13, 72.0, 80.0, 68.0
2017-Aug-20 12:30:13, 75.0, 80.0, 68.0
2017-Aug-20 12:45:13, 74.0, 80.0, 68.0
2017-Aug-20 13:00:13, 75.0, 75.0, 69.8
2017-Aug-20 13:15:13, 73.0, 75.0, 69.8
2017-Aug-20 13:30:13, 74.0, 74.0, 69.8
2017-Aug-20 13:45:13, 72.0, 74.0, 69.8
2017-Aug-20 14:00:13, 74.0, 74.0, 69.8
2017-Aug-20 14:15:13, 79.0, 74.0, 69.8
2017-Aug-20 14:30:13, 83.0, 76.0, 69.8
2017-Aug-20 14:45:13, 82.0, 75.0, 69.8
2017-Aug-20 15:00:13, 81.0, 75.0, 69.8
2017-Aug-20 15:15:13, 79.0, 74.0, 69.8
2017-Aug-20 15:30:13, 84.0, 75.0, 69.8
2017-Aug-20 15:45:13, 90.0, 74.0, 71.6
2017-Aug-20 16:00:13, 90.0, 73.0, 71.6
2017-Aug-20 16:15:13, 90.0, 74.0, 71.6
2017-Aug-20 16:30:13, 91.0, 71.0, 71.6
2017-Aug-20 16:45:12, 92.0, 68.0, 73.4
2017-Aug-20 17:00:13, 92.0, 69.0, 73.4
2017-Aug-20 17:15:13, 92.0, 70.0, 73.4
2017-Aug-20 17:30:13, 92.0, 68.0, 73.4
2017-Aug-20 17:45:13, 92.0, 65.0, 73.4
2017-Aug-20 18:00:13, 91.0, 64.0, 73.4
2017-Aug-20 18:15:13, 90.0, 65.0, 73.4
2017-Aug-20 18:30:13, 87.0, 65.0, 73.4
2017-Aug-20 18:45:13, 85.0, 64.0, 73.4
2017-Aug-20 19:00:13, 84.0, 68.0, 71.6
2017-Aug-20 19:15:13, 81.0, 68.0, 71.6
2017-Aug-20 19:30:16, 80.0, 71.0, 71.6
2017-Aug-20 19:45:13, 79.0, 70.0, 71.6
2017-Aug-20 20:00:13, 77.0, 69.0, 71.6
2017-Aug-20 20:15:13, 74.0, 70.0, 71.6
2017-Aug-20 20:30:13, 76.0, 71.0, 71.6
2017-Aug-20 20:45:13, 74.0, 71.0, 71.6
2017-Aug-20 21:00:16, 75.0, 71.0, 69.8
2017-Aug-20 21:15:13, 76.0, 71.0, 69.8
2017-Aug-20 21:30:13, 73.0, 72.0, 69.8
2017-Aug-20 21:45:13, 72.0, 73.0, 69.8
2017-Aug-20 22:00:13, 71.0, 73.0, 69.8
2017-Aug-20 22:15:12, 70.0, 72.0, 69.8
2017-Aug-20 22:30:13, 69.0, 72.0, 69.8
2017-Aug-20 22:45:13, 68.0, 73.0, 69.8
2017-Aug-20 23:00:13, 69.0, 73.0, 69.8
2017-Aug-20 23:15:13, 69.0, 73.0, 69.8
2017-Aug-20 23:30:13, 67.0, 73.0, 69.8
2017-Aug-20 23:45:13, 67.0, 73.0, 69.8
2017-Aug-21 00:00:13, 66.0, 73.0, 69.8
2017-Aug-21 00:15:13, 65.0, 73.0, 69.8
2017-Aug-21 00:30:13, 65.0, 73.0, 69.8
2017-Aug-21 00:45:13, 64.0, 73.0, 69.8
2017-Aug-21 01:00:13, 63.0, 74.0, 68.0
2017-Aug-21 01:15:13, 62.0, 74.0, 68.0
2017-Aug-21 01:30:13, 63.0, 73.0, 69.8
2017-Aug-21 01:45:12, 62.0, 74.0, 68.0
2017-Aug-21 02:00:13, 61.0, 74.0, 68.0
2017-Aug-21 02:15:13, 61.0, 74.0, 68.0
2017-Aug-21 02:30:13, 61.0, 74.0, 68.0
2017-Aug-21 02:45:13, 60.0, 74.0, 68.0
2017-Aug-21 03:00:13, 59.0, 75.0, 68.0
2017-Aug-21 03:15:13, 59.0, 75.0, 68.0
2017-Aug-21 03:30:13, 59.0, 75.0, 68.0
2017-Aug-21 03:45:13, 59.0, 75.0, 68.0
2017-Aug-21 04:00:13, 59.0, 75.0, 68.0
2017-Aug-21 04:15:13, 58.0, 74.0, 68.0
2017-Aug-21 04:30:13, 58.0, 74.0, 68.0
2017-Aug-21 04:45:13, 57.0, 74.0, 68.0
2017-Aug-21 05:00:13, 58.0, 74.0, 68.0
2017-Aug-21 05:15:13, 58.0, 74.0, 68.0
2017-Aug-21 05:30:13, 58.0, 75.0, 68.0
2017-Aug-21 05:45:13, 58.0, 74.0, 68.0
2017-Aug-21 06:00:13, 58.0, 74.0, 68.0
2017-Aug-21 06:15:13, 57.0, 75.0, 68.0
2017-Aug-21 06:30:13, 57.0, 75.0, 68.0
2017-Aug-21 06:45:13, 57.0, 75.0, 68.0
2017-Aug-21 07:00:15, 57.0, 76.0, 68.0
2017-Aug-21 07:15:13, 56.0, 76.0, 68.0
2017-Aug-21 07:30:13, 56.0, 76.0, 68.0
2017-Aug-21 07:45:13, 55.0, 76.0, 68.0
2017-Aug-21 08:00:13, 56.0, 76.0, 68.0
2017-Aug-21 08:15:13, 55.0, 76.0, 68.0
2017-Aug-21 08:30:13, 56.0, 76.0, 68.0
2017-Aug-21 08:45:13, 55.0, 79.0, 68.0
2017-Aug-21 09:00:16, 55.0, 81.0, 68.0
2017-Aug-21 09:15:13, 55.0, 81.0, 68.0
2017-Aug-21 09:30:13, 54.0, 81.0, 68.0
2017-Aug-21 09:45:13, 55.0, 81.0, 68.0
2017-Aug-21 10:00:13, 55.0, 83.0, 68.0
2017-Aug-21 10:15:13, 55.0, 81.0, 68.0
2017-Aug-21 10:30:13, 56.0, 82.0, 69.8
2017-Aug-21 10:45:13, 56.0, 82.0, 69.8
2017-Aug-21 11:00:13, 55.0, 82.0, 69.8
2017-Aug-21 11:15:15, 56.0, 83.0, 71.6
2017-Aug-21 11:30:13, 57.0, 82.0, 71.6
2017-Aug-21 11:45:13, 58.0, 84.0, 71.6
2017-Aug-21 12:00:13, 59.0, 82.0, 71.6
2017-Aug-21 12:15:15, 61.0, 82.0, 71.6
2017-Aug-21 12:30:13, 85.0, 82.0, 71.6
2017-Aug-21 12:45:13, 84.0, 81.0, 73.4
2017-Aug-21 13:00:13, 85.0, 81.0, 73.4
2017-Aug-21 13:15:13, 82.0, 81.0, 73.4
2017-Aug-21 13:30:13, 82.0, 78.0, 73.4
2017-Aug-21 13:45:13, 82.0, 77.0, 73.4
2017-Aug-21 14:00:13, 82.0, 73.0, 75.2
2017-Aug-21 14:15:13, 82.0, 74.0, 75.2
2017-Aug-21 14:30:13, 82.0, 74.0, 75.2
2017-Aug-21 14:45:13, 81.0, 72.0, 75.2
2017-Aug-21 15:00:13, 81.0, 72.0, 75.2
2017-Aug-21 15:15:13, 81.0, 74.0, 75.2
2017-Aug-21 15:30:13, 80.0, 74.0, 75.2
2017-Aug-21 15:45:13, 79.0, 74.0, 75.2
2017-Aug-21 16:00:13, 80.0, 74.0, 75.2
2017-Aug-21 16:15:13, 80.0, 74.0, 75.2
2017-Aug-21 16:30:13, 79.0, 69.0, 77.0
2017-Aug-21 16:45:13, 79.0, 68.0, 77.0
2017-Aug-21 17:00:13, 79.0, 71.0, 75.2
2017-Aug-21 17:15:13, 78.0, 71.0, 75.2
2017-Aug-21 17:30:13, 78.0, 72.0, 75.2
2017-Aug-21 17:45:13, 78.0, 71.0, 75.2
2017-Aug-21 18:00:13, 78.0, 71.0, 75.2
2017-Aug-21 18:15:13, 77.0, 70.0, 75.2
2017-Aug-21 18:30:13, 76.0, 71.0, 75.2
2017-Aug-21 18:45:12, 75.0, 71.0, 75.2
2017-Aug-21 19:00:13, 76.0, 71.0, 75.2
2017-Aug-21 19:15:13, 75.0, 71.0, 75.2
2017-Aug-21 19:30:13, 75.0, 72.0, 75.2
2017-Aug-21 19:45:13, 73.0, 72.0, 75.2
2017-Aug-21 20:00:13, 73.0, 73.0, 75.2
2017-Aug-21 20:15:13, 73.0, 74.0, 75.2
2017-Aug-21 20:30:13, 72.0, 74.0, 75.2
2017-Aug-21 20:45:16, 72.0, 72.0, 73.4
2017-Aug-21 21:00:13, 71.0, 72.0, 73.4
2017-Aug-21 21:15:13, 70.0, 72.0, 73.4
2017-Aug-21 21:30:16, 69.0, 73.0, 73.4
2017-Aug-21 21:45:13, 67.0, 72.0, 73.4
2017-Aug-21 22:00:13, 66.0, 73.0, 73.4
2017-Aug-21 22:15:13, 66.0, 73.0, 73.4
2017-Aug-21 22:30:13, 64.0, 74.0, 73.4
2017-Aug-21 22:45:13, 65.0, 77.0, 73.4
2017-Aug-21 23:00:13, 64.0, 77.0, 73.4
2017-Aug-21 23:15:13, 64.0, 78.0, 73.4
2017-Aug-21 23:30:13, 64.0, 79.0, 73.4
2017-Aug-21 23:45:13, 63.0, 79.0, 73.4
2017-Aug-22 00:00:13, 63.0, 81.0, 73.4
2017-Aug-22 00:15:13, 62.0, 81.0, 73.4
2017-Aug-22 00:30:13, 61.0, 81.0, 73.4
2017-Aug-22 00:45:13, 60.0, 81.0, 73.4
2017-Aug-22 01:00:12, 60.0, 83.0, 73.4
2017-Aug-22 01:15:13, 60.0, 84.0, 73.4
2017-Aug-22 01:30:13, 59.0, 88.0, 71.6
2017-Aug-22 01:45:13, 59.0, 90.0, 71.6
2017-Aug-22 02:00:13, 57.0, 90.0, 71.6
2017-Aug-22 02:15:13, 57.0, 90.0, 71.6
2017-Aug-22 02:30:13, 58.0, 90.0, 71.6
2017-Aug-22 02:45:13, 58.0, 90.0, 71.6
2017-Aug-22 03:00:13, 57.0, 90.0, 71.6
2017-Aug-22 03:15:13, 56.0, 90.0, 71.6
2017-Aug-22 03:30:13, 57.0, 90.0, 71.6
2017-Aug-22 03:45:13, 57.0, 90.0, 71.6
2017-Aug-22 04:00:13, 57.0, 90.0, 71.6
2017-Aug-22 04:15:13, 55.0, 92.0, 71.6
2017-Aug-22 04:30:13, 55.0, 92.0, 71.6
2017-Aug-22 04:45:13, 54.0, 90.0, 71.6
2017-Aug-22 05:00:13, 55.0, 90.0, 71.6
2017-Aug-22 05:15:13, 53.0, 90.0, 69.8
2017-Aug-22 05:30:13, 54.0, 90.0, 69.8
2017-Aug-22 05:45:13, 53.0, 90.0, 69.8
2017-Aug-22 06:00:13, 53.0, 90.0, 69.8
2017-Aug-22 06:15:13, 53.0, 90.0, 69.8
2017-Aug-22 06:30:13, 52.0, 90.0, 69.8
2017-Aug-22 06:45:13, 53.0, 90.0, 69.8
2017-Aug-22 07:00:13, 52.0, 90.0, 69.8
2017-Aug-22 07:15:13, 52.0, 90.0, 69.8
2017-Aug-22 07:30:13, 52.0, 90.0, 69.8
2017-Aug-22 07:45:13, 51.0, 90.0, 69.8
2017-Aug-22 08:00:13, 48.0, 90.0, 69.8
2017-Aug-22 08:15:16, 48.0, 90.0, 71.6
2017-Aug-22 08:30:13, 48.0, 90.0, 71.6
2017-Aug-22 08:45:13, 48.0, 90.0, 71.6
2017-Aug-22 09:00:16, 48.0, 90.0, 71.6
2017-Aug-22 09:15:13, 48.0, 90.0, 71.6
2017-Aug-22 09:30:13, 47.0, 90.0, 71.6
2017-Aug-22 09:45:13, 48.0, 90.0, 71.6
2017-Aug-22 10:00:13, 48.0, 89.0, 73.4
2017-Aug-22 10:15:13, 45.0, 89.0, 73.4
2017-Aug-22 10:30:13, 49.0, 87.0, 73.4
2017-Aug-22 10:45:13, 49.0, 89.0, 73.4
2017-Aug-22 11:00:13, 50.0, 89.0, 73.4
2017-Aug-22 11:15:13, 49.0, 89.0, 73.4
2017-Aug-22 11:30:13, 50.0, 87.0, 73.4
2017-Aug-22 11:45:13, 50.0, 87.0, 75.2
2017-Aug-22 12:00:13, 51.0, 87.0, 75.2
2017-Aug-22 12:15:13, 51.0, 84.0, 75.2
2017-Aug-22 12:30:13, 52.0, 84.0, 75.2
2017-Aug-22 12:45:13, 52.0, 84.0, 75.2
2017-Aug-22 13:00:13, 51.0, 84.0, 75.2
2017-Aug-22 13:15:13, 51.0, 87.0, 75.2
2017-Aug-22 13:30:13, 52.0, 87.0, 75.2
2017-Aug-22 13:45:13, 51.0, 89.0, 73.4
2017-Aug-22 14:00:13, 51.0, 89.0, 73.4
2017-Aug-22 14:15:13, 51.0, 89.0, 73.4
2017-Aug-22 14:30:13, 52.0, 89.0, 73.4
2017-Aug-22 14:45:13, 51.0, 89.0, 73.4
2017-Aug-22 15:00:13, 52.0, 86.0, 73.4
2017-Aug-22 15:15:13, 51.0, 86.0, 75.2
2017-Aug-22 15:30:13, 51.0, 87.0, 75.2
2017-Aug-22 15:45:13, 51.0, 87.0, 73.4
2017-Aug-22 16:00:13, 50.0, 87.0, 73.4
2017-Aug-22 16:15:13, 49.0, 84.0, 73.4
2017-Aug-22 16:30:13, 49.0, 84.0, 73.4
2017-Aug-22 16:45:13, 49.0, 84.0, 73.4
2017-Aug-22 17:00:13, 49.0, 84.0, 73.4
2017-Aug-22 17:15:13, 49.0, 84.0, 73.4
2017-Aug-22 17:30:13, 48.0, 86.0, 73.4
2017-Aug-22 17:45:13, 47.0, 87.0, 73.4
2017-Aug-22 18:00:13, 48.0, 87.0, 73.4
2017-Aug-22 18:15:13, 47.0, 87.0, 73.4
2017-Aug-22 18:30:13, 47.0, 87.0, 73.4
2017-Aug-22 18:45:13, 47.0, 87.0, 73.4
2017-Aug-22 19:00:13, 47.0, 88.0, 71.6
2017-Aug-22 19:15:13, 47.0, 88.0, 71.6
2017-Aug-22 19:30:13, 46.0, 88.0, 71.6
2017-Aug-22 19:45:13, 46.0, 88.0, 71.6
2017-Aug-22 20:00:13, 46.0, 88.0, 71.6
2017-Aug-22 20:15:13, 46.0, 88.0, 71.6
2017-Aug-22 20:30:13, 45.0, 88.0, 71.6
2017-Aug-22 20:45:13, 45.0, 90.0, 71.6
2017-Aug-22 21:00:13, 44.0, 85.0, 71.6
2017-Aug-22 21:15:13, 44.0, 83.0, 73.4
2017-Aug-22 21:30:13, 44.0, 83.0, 71.6
2017-Aug-22 21:45:13, 43.0, 82.0, 71.6
2017-Aug-22 22:15:15, 42.0, 84.0, 71.6
2017-Aug-22 22:30:13, 42.0, 84.0, 71.6
2017-Aug-22 22:45:13, 42.0, 83.0, 71.6
2017-Aug-22 23:00:12, 42.0, 84.0, 71.6
2017-Aug-22 23:15:13, 42.0, 84.0, 71.6
2017-Aug-22 23:30:13, 42.0, 84.0, 71.6
2017-Aug-22 23:45:13, 42.0, 84.0, 69.8
2017-Aug-23 00:00:13, 41.0, 84.0, 69.8
2017-Aug-23 00:15:13, 41.0, 84.0, 69.8
2017-Aug-23 00:30:13, 41.0, 84.0, 69.8
2017-Aug-23 00:45:13, 40.0, 82.0, 69.8
2017-Aug-23 01:00:12, 42.0, 82.0, 69.8
2017-Aug-23 01:15:13, 39.0, 82.0, 69.8
2017-Aug-23 01:30:13, 41.0, 83.0, 69.8
2017-Aug-23 01:45:13, 40.0, 83.0, 69.8
2017-Aug-23 02:00:13, 39.0, 82.0, 69.8
2017-Aug-23 02:15:13, 39.0, 80.0, 69.8
2017-Aug-23 02:30:13, 38.0, 80.0, 69.8
2017-Aug-23 02:45:13, 39.0, 81.0, 68.0
2017-Aug-23 03:00:13, 39.0, 81.0, 68.0
2017-Aug-23 03:15:13, 38.0, 81.0, 68.0
2017-Aug-23 03:30:13, 36.0, 80.0, 68.0
2017-Aug-23 03:45:13, 36.0, 81.0, 68.0
2017-Aug-23 04:00:13, 36.0, 80.0, 66.2
2017-Aug-23 04:15:13, 34.0, 80.0, 66.2
2017-Aug-23 04:30:13, 34.0, 79.0, 66.2
2017-Aug-23 04:45:13, 35.0, 79.0, 66.2
2017-Aug-23 05:00:13, 34.0, 76.0, 66.2
2017-Aug-23 05:15:13, 34.0, 77.0, 66.2
2017-Aug-23 05:30:13, 33.0, 78.0, 66.2
2017-Aug-23 05:45:13, 34.0, 77.0, 66.2
2017-Aug-23 06:00:13, 33.0, 77.0, 66.2
2017-Aug-23 06:15:13, 32.0, 77.0, 66.2
2017-Aug-23 06:30:13, 32.0, 78.0, 64.4
2017-Aug-23 06:45:13, 32.0, 78.0, 64.4
2017-Aug-23 07:00:13, 31.0, 78.0, 64.4
2017-Aug-23 07:15:13, 30.0, 78.0, 64.4
2017-Aug-23 07:30:13, 30.0, 79.0, 64.4
2017-Aug-23 07:45:13, 30.0, 79.0, 64.4
2017-Aug-23 08:00:13, 30.0, 80.0, 64.4
2017-Aug-23 08:15:13, 30.0, 81.0, 64.4
2017-Aug-23 08:30:13, 30.0, 81.0, 64.4
2017-Aug-23 08:45:13, 30.0, 78.0, 64.4
2017-Aug-23 09:00:13, 30.0, 78.0, 64.4
2017-Aug-23 09:15:13, 30.0, 80.0, 64.4
2017-Aug-23 09:30:13, 30.0, 80.0, 64.4
2017-Aug-23 09:45:13, 29.0, 77.0, 66.2
2017-Aug-23 10:00:13, 28.0, 79.0, 66.2
2017-Aug-23 10:15:13, 29.0, 79.0, 66.2
2017-Aug-23 10:30:13, 29.0, 79.0, 66.2
2017-Aug-23 10:45:13, 29.0, 79.0, 66.2
2017-Aug-23 11:00:13, 28.0, 79.0, 66.2
2017-Aug-23 11:15:13, 28.0, 78.0, 66.2
2017-Aug-23 11:30:13, 27.0, 74.0, 66.2
2017-Aug-23 11:45:13, 29.0, 75.0, 66.2
2017-Aug-23 12:00:13, 29.0, 73.0, 66.2
2017-Aug-23 12:15:13, 29.0, 73.0, 66.2
2017-Aug-23 12:30:13, 29.0, 74.0, 66.2
2017-Aug-23 12:45:13, 29.0, 72.0, 68.0
2017-Aug-23 13:00:13, 28.0, 69.0, 68.0
2017-Aug-23 13:15:13, 28.0, 71.0, 68.0
